siteId,reportStartDateTime,reportEndDateTime,collectionName,isPublic,isLatestVersion,observationType,softwareType,windDirection,relativeHumidity,windSpeed_MilePerHour,windSpeed_MetrePerSecond,dryBulbTemperature_Fahrenheit,temperature,wetBulbTemperature_Fahrenheit,wetBulbTemperature_Celsius,rainfallAmount_Inch,rainfallAmount_Millimetre,rainfallRate_InchPerHour,rainfallRate_MillimetrePerHour,airPressure_InchOfMercury,airPressure_Hectopascal,dewPointTemperature_Fahrenheit,dewPointTemperature_Celsius,isOfficial,isDcnn,longitude,latitude,height,id,localReportEndDateTime,externalSiteId,createdDateTime,version,externalId,datetime,time
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T16:15:00+00:00,2024-10-02T16:15:00+00:00,1,True,True,1,WeatherLink,322,70.4,3.06,1.3679401325024363,60.7,15.944444444444446,54.4,12.444444444444445,0,0,0,0,29.962,1014.62987218,51.0,10.555555555555555,False,False,-8.8545,53.5244,45,20241002oarq1xwy5re69kyhyyguw31uhh,2024-10-02T16:15:00+00:00,1000013318,2024-10-02T16:15:28.5671119+00:00,1,12577570561,2024-10-02 16:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T16:45:00+00:00,2024-10-02T16:45:00+00:00,1,True,True,1,WeatherLink,327,72.4,2.81,1.256180317755505,60.4,15.777777777777777,54.7,12.611111111111112,0,0,0,0,29.961,1014.59600829,51.5,10.833333333333334,False,False,-8.8545,53.5244,45,20241002zafpyewy5we69kyhyytrtenn4a,2024-10-02T16:45:00+00:00,1000013318,2024-10-02T16:45:40.4251616+00:00,1,12577595550,2024-10-02 16:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T17:00:00+00:00,2024-10-02T17:00:00+00:00,1,True,True,1,WeatherLink,27,73.4,2.56,1.144420503008574,59.2,15.111111111111112,53.8,12.111111111111107,0,0,0,0,29.964,1014.69759996,50.7,10.388888888888893,False,False,-8.8545,53.5244,45,202410027k7rmycy5he69kyhyytrtenn4a,2024-10-02T17:00:00+00:00,1000013318,2024-10-02T17:01:12.3376405+00:00,1,12577608947,2024-10-02 17:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T17:15:00+00:00,2024-10-02T17:15:00+00:00,1,True,True,1,WeatherLink,38,74.9,0.93,0.4157465108585836,57.7,14.27777777777778,52.8,11.555555555555554,0,0,0,0,29.969,1014.86691941,49.8,9.888888888888888,False,False,-8.8545,53.5244,45,20241002h49q6thyhre69kyhyytrtenn4a,2024-10-02T17:15:00+00:00,1000013318,2024-10-02T17:15:22.2638326+00:00,1,12577622149,2024-10-02 17:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T17:30:00+00:00,2024-10-02T17:30:00+00:00,1,True,True,1,WeatherLink,0,77.0,0.0,0.0,56.6,13.666666666666668,52.2,11.222222222222223,0,0,0,0,29.975,1015.07010275,49.5,9.72222222222222,False,False,-8.8545,53.5244,45,20241002977ft1hyhce69kyhyytrtenn4a,2024-10-02T17:30:00+00:00,1000013318,2024-10-02T17:30:29.3915476+00:00,1,12577636922,2024-10-02 17:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T17:45:00+00:00,2024-10-02T17:45:00+00:00,1,True,True,1,WeatherLink,79,78.8,0.62,0.277164340572389,55.8,13.22222222222222,51.8,10.999999999999998,0,0,0,0,29.976,1015.10396664,49.3,9.611111111111107,False,False,-8.8545,53.5244,45,20241002nx9d8fcyhae69kyhyyguw31uhh,2024-10-02T17:45:00+00:00,1000013318,2024-10-02T17:45:23.1161622+00:00,1,12577651260,2024-10-02 17:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T18:00:00+00:00,2024-10-02T18:00:00+00:00,1,True,True,1,WeatherLink,359,78.9,1.5,0.6705588884815864,55.4,12.999999999999998,51.5,10.833333333333334,0,0,0,0,29.977,1015.13783053,49.0,9.444444444444445,False,False,-8.8545,53.5244,45,20241002gqqj19wy7ye69kyhyytrtenn4a,2024-10-02T18:00:00+00:00,1000013318,2024-10-02T18:00:33.8132084+00:00,1,12577665884,2024-10-02 18:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T18:15:00+00:00,2024-10-02T18:15:00+00:00,1,True,True,1,WeatherLink,124,79.5,0.37,0.1654045258254579,54.5,12.5,50.8,10.444444444444445,0,0,0,0,29.983,1015.34101387,48.3,9.055555555555554,False,False,-8.8545,53.5244,45,20241002e711tohy7ee69kyhyyguw31uhh,2024-10-02T18:15:00+00:00,1000013318,2024-10-02T18:15:20.9039425+00:00,1,12577680602,2024-10-02 18:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T18:30:00+00:00,2024-10-02T18:30:00+00:00,1,True,True,1,WeatherLink,333,80.9,1.0,0.4470392589877243,53.5,11.944444444444445,50.1,10.055555555555555,0,0,0,0,29.99,1015.5780611,47.8,8.777777777777777,False,False,-8.8545,53.5244,45,20241002pos6xphy7oe69kyhyytrtenn4a,2024-10-02T18:30:00+00:00,1000013318,2024-10-02T18:30:41.1422333+00:00,1,12577695619,2024-10-02 18:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T18:45:00+00:00,2024-10-02T18:45:00+00:00,1,True,True,1,WeatherLink,285,82.7,1.12,0.5006839700662512,52.7,11.500000000000002,49.7,9.833333333333334,0,0,0,0,29.992,1015.64578888,47.6,8.666666666666668,False,False,-8.8545,53.5244,45,20241002xgc7eowy7ae69kyhyytrtenn4a,2024-10-02T18:45:00+00:00,1000013318,2024-10-02T18:45:23.5752557+00:00,1,12577709701,2024-10-02 18:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T19:00:00+00:00,2024-10-02T19:00:00+00:00,1,True,True,1,WeatherLink,84,84.0,0.5,0.2235196294938621,52.0,11.11111111111111,49.3,9.611111111111107,0,0,0,0,29.993,1015.6796527699998,47.3,8.499999999999998,False,False,-8.8545,53.5244,45,20241002uksnmdcy6ye69kyhyyguw31uhh,2024-10-02T19:00:00+00:00,1000013318,2024-10-02T19:00:38.6317128+00:00,1,12577724769,2024-10-02 19:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T19:15:00+00:00,2024-10-02T19:15:00+00:00,1,True,True,1,WeatherLink,339,85.2,0.5,0.2235196294938621,51.5,10.833333333333334,49.0,9.444444444444445,0,0,0,0,29.994,1015.71351666,47.2,8.444444444444446,False,False,-8.8545,53.5244,45,20241002w5ojqjcy6ee69kyhyytrtenn4a,2024-10-02T19:15:00+00:00,1000013318,2024-10-02T19:15:23.4296927+00:00,1,12577739368,2024-10-02 19:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T19:30:00+00:00,2024-10-02T19:30:00+00:00,1,True,True,1,WeatherLink,348,85.8,0.37,0.1654045258254579,51.0,10.555555555555555,48.6,9.222222222222223,0,0,0,0,29.992,1015.64578888,46.9,8.277777777777777,False,False,-8.8545,53.5244,45,20241002317kqiry6oe69kyhyyguw31uhh,2024-10-02T19:30:00+00:00,1000013318,2024-10-02T19:30:38.0997466+00:00,1,12577754175,2024-10-02 19:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T19:45:00+00:00,2024-10-02T19:45:00+00:00,1,True,True,1,WeatherLink,339,86.4,2.06,0.920900873514712,50.5,10.277777777777777,48.3,9.055555555555554,0,0,0,0,29.995,1015.74738055,46.6,8.111111111111112,False,False,-8.8545,53.5244,45,202410025d687mry6ae69kyhyytrtenn4a,2024-10-02T19:45:00+00:00,1000013318,2024-10-02T19:45:25.9699635+00:00,1,12577768206,2024-10-02 19:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T20:00:00+00:00,2024-10-02T20:00:00+00:00,1,True,True,1,WeatherLink,110,87.0,0.75,0.3352794442407932,50.4,10.22222222222222,48.3,9.055555555555554,0,0,0,0,30.001,1015.95056389,46.7,8.166666666666668,False,False,-8.8545,53.5244,45,202410029awap8hy9ye69kyhyyguw31uhh,2024-10-02T20:00:00+00:00,1000013318,2024-10-02T20:00:41.1779074+00:00,1,12577783107,2024-10-02 20:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T20:15:00+00:00,2024-10-02T20:15:00+00:00,1,True,True,1,WeatherLink,286,87.3,1.0,0.4470392589877243,50.1,10.055555555555555,48.1,8.944444444444445,0,0,0,0,30.003,1016.01829167,46.5,8.055555555555555,False,False,-8.8545,53.5244,45,20241002beacu7hy9ce69kyhyyguw31uhh,2024-10-02T20:15:00+00:00,1000013318,2024-10-02T20:15:23.7110322+00:00,1,12577797963,2024-10-02 20:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T20:30:00+00:00,2024-10-02T20:30:00+00:00,1,True,True,1,WeatherLink,40,87.5,1.18,0.5275063256055146,49.9,9.944444444444445,47.9,8.833333333333332,0,0,0,0,30.005,1016.08601945,46.3,7.944444444444443,False,False,-8.8545,53.5244,45,20241002ffx3pary9we69kyhyyguw31uhh,2024-10-02T20:30:00+00:00,1000013318,2024-10-02T20:30:32.8955508+00:00,1,12577812913,2024-10-02 20:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T20:45:00+00:00,2024-10-02T20:45:00+00:00,1,True,True,1,WeatherLink,357,88.1,3.5,1.564637406457035,49.8,9.888888888888888,47.9,8.833333333333332,0,0,0,0,30.006,1016.11988334,46.4,7.999999999999999,False,False,-8.8545,53.5244,45,202410028w183ahy9he69kyhyyguw31uhh,2024-10-02T20:45:00+00:00,1000013318,2024-10-02T20:45:25.415504+00:00,1,12577827205,2024-10-02 20:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T21:00:00+00:00,2024-10-02T21:00:00+00:00,1,True,True,1,WeatherLink,344,88.3,0.93,0.4157465108585836,50.6,10.333333333333334,48.7,9.27777777777778,0,0,0,0,30.008,1016.18761112,47.3,8.499999999999998,False,False,-8.8545,53.5244,45,20241002mw8xzhhbyre69kyhyytrtenn4a,2024-10-02T21:00:00+00:00,1000013318,2024-10-02T21:00:40.4395274+00:00,1,12577842061,2024-10-02 21:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T21:15:00+00:00,2024-10-02T21:15:00+00:00,1,True,True,1,WeatherLink,32,87.6,1.62,0.7242035995601134,51.3,10.72222222222222,49.2,9.555555555555555,0,0,0,0,30.014,1016.39079446,47.7,8.722222222222223,False,False,-8.8545,53.5244,45,20241002pri3tycbyce69kyhyytrtenn4a,2024-10-02T21:15:00+00:00,1000013318,2024-10-02T21:15:21.8313013+00:00,1,12577856619,2024-10-02 21:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T21:30:00+00:00,2024-10-02T21:30:00+00:00,1,True,True,1,WeatherLink,308,87.3,1.93,0.8627857698463078,51.8,10.999999999999998,49.6,9.77777777777778,0,0,0,0,30.012,1016.32306668,48.1,8.944444444444445,False,False,-8.8545,53.5244,45,20241002tfpfh9rbywe69kyhyytrtenn4a,2024-10-02T21:30:00+00:00,1000013318,2024-10-02T21:30:32.6621143+00:00,1,12577871460,2024-10-02 21:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T21:45:00+00:00,2024-10-02T21:45:00+00:00,1,True,True,1,WeatherLink,337,86.6,1.87,0.8359634143070445,52.2,11.222222222222223,49.9,9.944444444444445,0,0,0,0,30.015,1016.42465835,48.3,9.055555555555554,False,False,-8.8545,53.5244,45,20241002um94tzrbyhe69kyhyyguw31uhh,2024-10-02T21:45:00+00:00,1000013318,2024-10-02T21:45:16.7913167+00:00,1,12577885493,2024-10-02 21:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T22:00:00+00:00,2024-10-02T22:00:00+00:00,1,True,True,1,WeatherLink,345,86.4,2.0,0.8940785179754486,52.0,11.11111111111111,49.7,9.833333333333334,0,0,0,0,30.013,1016.35693057,48.1,8.944444444444445,False,False,-8.8545,53.5244,45,20241002ztcuouwbbre69kyhyytrtenn4a,2024-10-02T22:00:00+00:00,1000013318,2024-10-02T22:00:33.3771431+00:00,1,12577900312,2024-10-02 22:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T22:15:00+00:00,2024-10-02T22:15:00+00:00,1,True,True,1,WeatherLink,311,86.7,1.56,0.6973812440208499,51.8,10.999999999999998,49.6,9.77777777777778,0,0,0,0,30.01,1016.2553389,48.0,8.88888888888889,False,False,-8.8545,53.5244,45,20241002339kfmcbbce69kyhyyguw31uhh,2024-10-02T22:15:00+00:00,1000013318,2024-10-02T22:15:23.8460539+00:00,1,12577915048,2024-10-02 22:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T22:30:00+00:00,2024-10-02T22:30:00+00:00,1,True,True,1,WeatherLink,46,87.2,0.93,0.4157465108585836,51.5,10.833333333333334,49.4,9.666666666666666,0,0,0,0,30.012,1016.32306668,47.8,8.777777777777777,False,False,-8.8545,53.5244,45,202410027d9fqecbbwe69kyhyyguw31uhh,2024-10-02T22:30:00+00:00,1000013318,2024-10-02T22:30:28.9534686+00:00,1,12577929608,2024-10-02 22:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T22:45:00+00:00,2024-10-02T22:45:00+00:00,1,True,True,1,WeatherLink,49,87.4,0.18,0.0804670666177903,51.2,10.666666666666668,49.1,9.5,0,0,0,0,30.012,1016.32306668,47.6,8.666666666666668,False,False,-8.8545,53.5244,45,202410029umieerbbhe69kyhyyguw31uhh,2024-10-02T22:45:00+00:00,1000013318,2024-10-02T22:45:19.026919+00:00,1,12577943870,2024-10-02 22:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T23:00:00+00:00,2024-10-02T23:00:00+00:00,1,True,True,1,WeatherLink,284,88.2,0.18,0.0804670666177903,50.5,10.277777777777777,48.6,9.222222222222223,0,0,0,0,30.01,1016.2553389,47.1,8.38888888888889,False,False,-8.8545,53.5244,45,20241002dugzfwhbnee69kyhyytrtenn4a,2024-10-02T23:00:00+00:00,1000013318,2024-10-02T23:00:35.0802532+00:00,1,12577958871,2024-10-02 23:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T23:15:00+00:00,2024-10-02T23:15:00+00:00,1,True,True,1,WeatherLink,16,89.0,0.37,0.1654045258254579,50.0,10.0,48.2,9.000000000000002,0,0,0,0,30.007,1016.15374723,46.9,8.277777777777777,False,False,-8.8545,53.5244,45,20241002gbmbewrbnoe69kyhyytrtenn4a,2024-10-02T23:15:00+00:00,1000013318,2024-10-02T23:15:27.2208559+00:00,1,12577973717,2024-10-02 23:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T23:30:00+00:00,2024-10-02T23:30:00+00:00,1,True,True,1,WeatherLink,336,89.5,1.43,0.6392661403524457,49.6,9.77777777777778,47.9,8.833333333333332,0,0,0,0,30.005,1016.08601945,46.6,8.111111111111112,False,False,-8.8545,53.5244,45,20241002knanorcbnae69kyhyytrtenn4a,2024-10-02T23:30:00+00:00,1000013318,2024-10-02T23:30:35.4760608+00:00,1,12577988222,2024-10-02 23:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-02T23:45:00+00:00,2024-10-02T23:45:00+00:00,1,True,True,1,WeatherLink,304,90.2,1.5,0.6705588884815864,49.1,9.5,47.6,8.666666666666668,0,0,0,0,30.0,1015.9167,46.4,7.999999999999999,False,False,-8.8545,53.5244,45,20241002cfx6t5wbdye69kyhyyguw31uhh,2024-10-02T23:45:00+00:00,1000013318,2024-10-02T23:45:25.5743151+00:00,1,12578002285,2024-10-02 23:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T00:00:00+00:00,2024-10-03T00:00:00+00:00,1,True,True,1,WeatherLink,322,90.7,1.0,0.4470392589877243,48.6,9.222222222222223,47.2,8.444444444444446,0,0,0,0,29.99,1015.5780611,46.0,7.777777777777778,False,False,-8.8545,53.5244,45,20241003xe6ibrrbdee69kyhyyguw31uhh,2024-10-03T00:00:00+00:00,1000013318,2024-10-03T00:00:29.9248644+00:00,1,12578016771,2024-10-03 00:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T00:15:00+00:00,2024-10-03T00:15:00+00:00,1,True,True,1,WeatherLink,55,91.4,0.18,0.0804670666177903,48.5,9.166666666666666,47.2,8.444444444444446,0,0,0,0,29.991,1015.61192499,46.1,7.833333333333334,False,False,-8.8545,53.5244,45,202410031jwobawbdoe69kyhyyguw31uhh,2024-10-03T00:15:00+00:00,1000013318,2024-10-03T00:15:20.9541017+00:00,1,12578031795,2024-10-03 00:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T00:30:00+00:00,2024-10-03T00:30:00+00:00,1,True,True,1,WeatherLink,0,92.0,0.0,0.0,49.0,9.444444444444445,47.8,8.777777777777777,0,0,0,0,29.989,1015.54419721,46.8,8.22222222222222,False,False,-8.8545,53.5244,45,20241003sz5iperbdae69kyhyytrtenn4a,2024-10-03T00:30:00+00:00,1000013318,2024-10-03T00:30:43.3819273+00:00,1,12578046964,2024-10-03 00:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T00:45:00+00:00,2024-10-03T00:45:00+00:00,1,True,True,1,WeatherLink,297,91.9,1.37,0.6124437848131823,49.2,9.555555555555555,47.9,8.833333333333332,0,0,0,0,29.991,1015.61192499,46.9,8.277777777777777,False,False,-8.8545,53.5244,45,20241003azi9zihbrye69kyhyyguw31uhh,2024-10-03T00:45:00+00:00,1000013318,2024-10-03T00:45:25.2069638+00:00,1,12578060591,2024-10-03 00:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T01:00:00+00:00,2024-10-03T01:00:00+00:00,1,True,True,1,WeatherLink,296,91.6,2.87,1.2830026732947688,49.7,9.833333333333334,48.4,9.11111111111111,0,0,0,0,29.992,1015.64578888,47.4,8.555555555555555,False,False,-8.8545,53.5244,45,202410037c5ocywbree69kyhyyguw31uhh,2024-10-03T01:00:00+00:00,1000013318,2024-10-03T01:00:49.6273111+00:00,1,12578075958,2024-10-03 01:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T01:15:00+00:00,2024-10-03T01:15:00+00:00,1,True,True,1,WeatherLink,62,91.0,1.43,0.6392661403524457,49.8,9.888888888888888,48.4,9.11111111111111,0,0,0,0,29.99,1015.5780611,47.3,8.499999999999998,False,False,-8.8545,53.5244,45,2024100365oqg6wbroe69kyhyytrtenn4a,2024-10-03T01:15:00+00:00,1000013318,2024-10-03T01:15:24.2826472+00:00,1,12578090064,2024-10-03 01:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T01:30:00+00:00,2024-10-03T01:30:00+00:00,1,True,True,1,WeatherLink,63,91.1,3.31,1.4796999472493673,49.5,9.72222222222222,48.1,8.944444444444445,0,0,0,0,29.984,1015.37487776,47.0,8.333333333333334,False,False,-8.8545,53.5244,45,20241003buf8q3rbrhe69kyhyyguw31uhh,2024-10-03T01:30:00+00:00,1000013318,2024-10-03T01:30:27.1641535+00:00,1,12578104518,2024-10-03 01:30:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T01:45:00+00:00,2024-10-03T01:45:00+00:00,1,True,True,1,WeatherLink,275,91.3,0.75,0.3352794442407932,49.1,9.5,47.8,8.777777777777777,0,0,0,0,29.981,1015.27328609,46.7,8.166666666666668,False,False,-8.8545,53.5244,45,20241003rnuckprbfre69kyhyyguw31uhh,2024-10-03T01:45:00+00:00,1000013318,2024-10-03T01:45:20.5563284+00:00,1,12578118760,2024-10-03 01:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T02:00:00+00:00,2024-10-03T02:00:00+00:00,1,True,True,1,WeatherLink,319,91.7,1.06,0.4738616145269878,48.9,9.388888888888888,47.6,8.666666666666668,0,0,0,0,29.977,1015.13783053,46.6,8.111111111111112,False,False,-8.8545,53.5244,45,20241003ez3jq9hbfce69kyhyyguw31uhh,2024-10-03T02:00:00+00:00,1000013318,2024-10-03T02:00:35.4347006+00:00,1,12578133305,2024-10-03 02:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T02:15:00+00:00,2024-10-03T02:15:00+00:00,1,True,True,1,WeatherLink,34,92.2,1.93,0.8627857698463078,49.0,9.444444444444445,47.8,8.777777777777777,0,0,0,0,29.973,1015.00237497,46.8,8.22222222222222,False,False,-8.8545,53.5244,45,20241003kxdsdyhbfwe69kyhyyguw31uhh,2024-10-03T02:15:00+00:00,1000013318,2024-10-03T02:15:20.6174699+00:00,1,12578148115,2024-10-03 02:15:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T02:45:00+00:00,2024-10-03T02:45:00+00:00,1,True,True,1,WeatherLink,16,92.4,0.37,0.1654045258254579,49.7,9.833333333333334,48.5,9.166666666666666,0,0,0,0,29.966,1014.76532774,47.6,8.666666666666668,False,False,-8.8545,53.5244,45,20241003ohnezghbgre69kyhyyguw31uhh,2024-10-03T02:45:00+00:00,1000013318,2024-10-03T02:45:20.365867+00:00,1,12578176974,2024-10-03 02:45:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T03:00:00+00:00,2024-10-03T03:00:00+00:00,1,True,True,1,WeatherLink,328,92.0,1.62,0.7242035995601134,50.0,10.0,48.8,9.333333333333332,0,0,0,0,29.963,1014.66373607,47.8,8.777777777777777,False,False,-8.8545,53.5244,45,20241003whf3t9wbgce69kyhyytrtenn4a,2024-10-03T03:00:00+00:00,1000013318,2024-10-03T03:00:37.3895651+00:00,1,12578191946,2024-10-03 03:00:00+00:00,
f2d42aea-f516-ec11-b76a-0003ff599499,2024-10-03T03:15:00+00:00,2024-10-03T03:15:00+00:00,1,True,True,1,WeatherLink,330,91.8,4.12,1.841801747029424,50.2,10.111111111111112,48.9,9.388888888888888,0,0,0,0,29.961,1014.59600829,47.9,8.833333333333332,False,False,-8.8545,53.5244,45,20241003zgrgxywbgwe69kyhyytrtenn4a,2024-10-03T03:15:00+00:00,1000013318,2024-10-03T03:15:23.4311448+00:00,1,12578206399,2024-10-03 03:15:00+00:00,
